Id,Score
71263,4
30724,3
222983,5
405621,4
348091,4
509087,4
549055,5
326220,5
171857,4
533670,4
450424,4
236665,4
150266,4
18425,4
324430,5
150055,5
389055,4
327995,3
131209,4
281485,4
357142,4
235133,5
249237,4
266492,4
306054,5
205375,4
410918,4
165909,4
455757,4
3497,4
527416,5
246557,4
194930,3
288885,4
98176,5
490872,4
312617,4
480298,5
198666,4
416723,4
400709,5
379843,4
265178,5
86398,5
32069,5
179656,3
344458,5
538586,4
410723,4
101579,3
6350,4
176422,5
57824,5
461109,5
307953,4
455129,4
414474,4
203162,4
187310,4
425034,5
258518,5
487784,4
215166,4
219785,4
367180,5
283836,4
35501,4
174095,5
539497,4
414940,5
468749,4
39990,3
468550,4
354471,5
521506,5
16061,3
286813,4
88239,4
143763,4
148941,4
34797,4
96966,5
505574,4
236522,4
558353,4
166715,4
406981,5
30223,5
353930,4
554015,4
115831,5
512769,5
39654,5
417965,4
49754,4
120638,4
352561,4
210224,4
44562,4
515351,5
109542,5
370564,1
212326,4
351156,4
10914,4
198960,4
24346,5
403678,4
142199,5
64457,4
463000,4
525660,3
165522,4
283390,5
479147,4
37509,4
94184,4
503592,5
192483,4
383736,5
230116,4
48858,6
181888,4
542414,5
254292,4
200687,4
545315,4
166621,4
113015,5
26431,5
322008,4
22910,4
557252,5
452600,4
466418,4
497991,6
234372,5
338390,5
545288,4
520755,4
406037,6
46371,4
47689,4
491717,5
154682,5
549775,4
312317,4
506140,5
276419,4
61132,5
188333,0
109856,4
384359,4
157648,4
271908,3
10981,4
21529,4
130736,4
125057,4
67511,5
348848,3
293236,4
550815,5
50828,4
172374,4
302318,5
133970,3
205213,4
164886,3
237682,4
217979,4
412662,4
350182,4
6297,4
179338,4
283235,4
12109,4
534586,4
299394,4
374489,3
449522,3
157999,4
382765,4
380995,3
97508,4
53970,4
240390,4
92348,4
497812,4
470398,4
315296,5
552605,4
195991,5
80707,4
163422,4
139249,4
11597,4
430932,3
150538,4
313937,4
55511,5
356719,6
401788,4
338310,3
23809,3
478738,5
113900,3
409297,4
59829,4
128357,4
37379,3
265937,4
150018,4
157866,5
236014,6
298464,3
213,2
365942,4
44919,4
54834,4
418320,5
79743,5
144304,4
287527,4
233205,4
79475,4
503503,4
279467,5
162187,4
532001,4
108996,4
422290,4
33035,4
429623,5
154662,2
242351,4
416130,5
190115,4
15879,3
198627,4
488151,4
74482,5
522446,4
529241,4
343002,4
154276,4
456465,4
401086,4
68941,4
77547,4
344190,3
467165,4
290315,4
120395,5
394034,4
80725,4
149406,4
546837,5
251969,4
32622,5
397931,4
238847,4
272590,4
52527,4
480978,5
436113,5
444279,3
54724,4
528285,5
459327,3
389829,4
42061,4
279544,4
298384,5
519314,4
340804,4
119955,4
96243,3
17038,5
464870,4
398347,4
430695,4
394323,4
471059,5
522094,5
449336,5
172701,4
466271,3
53423,4
438419,3
329566,3
525726,5
546720,4
269367,5
223434,4
193740,4
503937,5
165117,4
207890,4
414674,5
259099,4
550453,2
115223,4
23145,4
218891,4
213228,5
411152,5
36013,5
418603,5
425898,3
161149,2
515397,5
378033,4
141096,5
218586,4
546081,5
360768,5
430678,4
490352,5
505360,4
412428,5
335825,5
193284,5
473258,4
40207,4
382459,4
357909,5
35600,4
52938,4
311835,4
529291,4
276209,5
17091,5
208921,4
259348,5
299986,4
289773,5
457233,4
498172,4
29132,3
206770,4
326957,4
148903,4
502251,5
199280,4
197691,4
319150,4
552637,5
550488,4
230846,4
384818,4
88099,4
4683,4
393120,4
449379,4
59065,4
293187,3
319217,2
318200,4
307106,4
138641,4
237283,4
389676,5
166298,4
89708,4
459216,4
179702,4
52179,4
252410,4
419921,5
378088,3
370132,5
395296,5
58547,3
377650,5
403377,4
77889,4
256587,4
297333,4
113485,4
34847,4
511769,5
433803,3
436051,4
525960,5
370075,4
449182,3
157216,4
190361,4
96024,4
496262,4
273882,4
336499,4
144709,5
318115,5
311581,5
264434,5
494262,5
204363,5
426082,5
545658,3
218178,4
78011,4
451243,4
515401,5
489160,5
281955,4
486943,4
520061,4
18477,5
451628,6
97204,5
167802,3
336246,5
441270,4
194555,4
52597,5
215553,5
265272,4
458648,4
169254,2
549127,5
375859,4
5227,5
431239,4
553049,4
137397,5
113920,4
46738,4
450778,4
111544,5
273769,4
101034,4
226208,4
441193,4
304621,4
264125,4
412181,4
402258,4
503792,3
212541,5
363990,5
319626,5
111268,6
37696,4
194972,5
22314,5
380952,4
244003,5
459676,3
198387,3
144458,3
519801,4
416402,4
218357,4
88185,4
248682,5
89265,4
497877,5
7250,4
549629,4
372148,4
411927,3
559679,3
189614,4
335517,4
554712,5
80743,4
90195,4
209160,5
229868,4
403176,4
227443,4
211016,2
474276,3
61615,4
221109,4
370669,5
47181,4
474456,4
531219,4
456956,4
449911,4
555631,4
553106,4
466411,4
414494,4
400722,4
127196,3
115091,3
295815,4
31658,4
420359,5
471366,3
165345,4
442130,5
323108,5
355823,5
329539,6
235342,4
11001,5
135138,5
56975,5
85785,4
550721,3
512019,5
410855,5
159476,4
333056,4
497003,6
166522,3
43882,4
532233,4
415833,4
9125,4
496808,5
475435,5
345083,5
318315,4
175750,4
551573,4
517949,4
248485,4
299337,6
330119,4
262368,5
327598,4
10623,3
10790,3
204446,4
432121,4
104336,4
140689,5
133050,4
411234,5
282500,5
344154,4
428599,4
37963,4
341331,3
197814,4
442847,2
224656,4
435024,4
407076,4
225795,4
523781,5
313407,4
145695,4
128508,4
447200,4
405694,3
17951,3
95134,4
430407,4
105183,3
61975,5
262867,5
429393,4
334684,4
376749,5
480891,5
111123,4
169698,4
425288,4
12464,4
24784,4
209863,2
181808,4
347159,4
5604,5
268416,4
293135,4
558439,4
246662,4
93360,4
516967,4
32721,4
321981,5
200276,5
322508,5
488918,5
228421,3
318383,4
78759,3
442216,3
209696,5
324210,4
329022,0
76521,4
89683,5
480185,4
59936,5
214395,5
164176,4
450190,4
480137,5
1636,4
17625,4
5856,4
8187,4
211242,4
13214,4
345608,5
334389,3
176141,5
92360,4
51999,4
403662,4
447674,3
58690,5
42321,4
39297,3
264396,4
292777,4
553028,3
76371,4
453986,4
365886,2
498561,4
122138,3
343906,4
325337,2
179343,3
325407,4
498856,2
28920,5
167196,5
19631,5
373986,5
411819,3
516540,3
544223,5
80088,4
377625,2
284973,4
394930,4
468916,4
323619,6
32158,4
320744,3
541257,4
313250,3
557518,5
517692,4
298538,5
40600,4
167481,4
407013,3
152414,3
15030,4
58557,4
113922,4
307046,4
158372,4
465492,4
319530,4
68094,4
211985,5
372640,4
18280,3
539239,4
194451,4
330147,4
104513,5
255699,5
210358,4
400406,4
390920,4
464078,4
393677,4
169356,5
17322,4
179351,3
322416,4
4627,4
301833,4
344087,4
285740,4
416732,5
450523,4
219571,4
398356,4
552254,4
265633,4
497537,4
538048,6
363859,4
305836,6
315699,5
20186,4
384924,6
333844,4
377497,4
283837,4
278780,1
301307,4
186182,5
485205,5
84563,4
556508,4
415525,4
137123,4
146707,4
348949,4
154231,4
73295,4
551093,4
68088,6
151327,5
372936,5
458799,4
175069,3
119861,4
417826,4
427707,4
201334,4
245266,3
271111,4
104616,5
93844,4
20033,3
410124,3
375055,4
228563,4
2322,4
428564,4
317900,5
242776,4
291123,5
117169,4
26821,5
56033,5
138962,5
432346,5
33092,5
159803,4
351418,4
254265,5
90555,5
399677,6
147287,4
52,3
126625,4
148961,4
187521,4
523102,5
116349,3
30648,5
295684,4
77154,4
48003,5
362444,5
526087,4
465366,4
352318,4
357897,5
211241,5
185148,5
445813,4
383958,5
383044,3
106806,4
440790,4
68589,3
347400,4
494725,5
314341,4
361211,4
404950,3
143652,5
253111,5
102599,4
402615,4
64516,4
492745,6
509825,4
427613,5
559018,4
16530,4
285098,4
223466,4
429701,4
497137,6
204671,5
21395,4
217030,4
426903,3
414897,5
113354,2
532464,4
134946,4
343814,5
555226,4
469130,4
402130,4
518078,4
194366,5
298292,5
555577,5
72884,3
341282,4
455456,3
237695,4
337991,4
487822,4
259953,4
154092,4
274231,4
131667,4
441036,5
35930,4
10189,4
441888,4
31244,4
468113,5
199078,4
286083,4
340625,5
506297,5
291837,4
180937,4
449258,4
488871,5
3457,5
31183,6
555613,5
355966,4
527040,4
36219,4
559757,5
103675,4
387813,5
387226,4
511415,4
354639,4
188512,4
350789,4
58591,2
497661,4
109959,4
2886,3
328033,3
497005,4
538328,4
504152,4
168950,4
56060,4
510686,4
153205,5
481666,4
167975,5
483817,4
392548,4
472015,5
205397,4
431771,4
61746,4
308588,3
381981,4
300035,5
531838,4
450376,5
547265,4
236642,4
294521,3
227581,4
335439,3
122139,3
158520,5
518431,6
540167,4
180625,4
363827,5
68661,4
433653,4
54959,3
289646,5
42067,4
288454,4
181507,4
145580,4
299034,3
364217,4
254467,4
166711,5
33038,4
250006,2
410761,3
158904,5
336041,3
245538,4
24097,3
245044,4
323821,4
198812,4
533181,2
494157,1
192110,5
27016,4
423637,4
9028,5
298544,5
560766,4
535106,3
66899,4
184874,4
124593,5
319586,4
553721,4
333063,5
197080,4
546807,5
60809,4
507206,4
188946,5
69628,5
397474,4
294680,4
349406,4
433783,4
85740,4
550706,4
155685,5
259753,5
9069,4
13879,4
179293,5
268189,4
469528,4
448640,4
535932,5
164764,4
518436,4
183231,4
172218,3
495461,4
240828,4
261786,4
141514,4
118941,4
347708,4
437129,4
216131,5
65887,4
515435,5
187883,5
482022,4
252842,4
69382,3
85703,4
362507,4
23979,5
32717,4
40271,4
559881,5
535442,4
516690,4
524480,5
266667,4
149934,3
372564,4
333521,4
13635,5
244470,5
431422,4
4957,3
53926,5
121154,6
531645,4
109960,4
242356,4
151267,5
460342,3
164455,4
363992,5
467786,4
556126,5
486597,5
429409,4
345393,5
174467,3
33958,5
448592,4
171413,4
317218,4
431999,4
319799,4
56444,4
209718,6
87341,5
457846,4
227376,4
156111,5
129790,4
133278,4
441519,4
147439,5
245700,4
551007,3
235372,3
129671,5
452631,4
33357,4
407006,4
87286,4
82135,5
115129,3
137775,4
67943,4
247331,4
213952,4
524411,4
543151,5
82165,5
506246,4
547159,3
86456,6
274212,4
106259,4
46610,4
356263,4
524207,4
82176,4
100187,4
362857,5
253314,3
442136,4
232906,4
316824,5
143981,5
288596,5
124055,4
53365,4
440971,6
318881,4
475307,3
356528,5
318425,4
186205,-1
83498,5
64991,4
429604,5
396850,4
486522,4
501493,4
495965,4
258189,4
169883,4
104982,5
35031,3
312793,3
40267,5
79221,4
6679,4
428256,4
88589,4
168517,4
109387,5
53290,4
384702,5
200220,4
380178,3
274742,5
495241,4
109922,5
544568,5
155869,4
409114,4
489232,5
74658,4
218717,5
546844,4
40205,5
3976,5
120576,2
10764,4
508409,4
284579,4
2700,4
249642,4
270016,3
42488,4
409978,4
169478,4
530167,3
305403,4
362772,5
70215,4
295478,4
86735,4
5720,6
533591,5
202479,5
183971,4
436179,4
542916,3
64597,4
437044,3
298181,1
8953,5
366767,4
11286,4
542763,4
115316,4
162302,4
475288,4
365405,5
125855,5
546685,5
158961,6
389275,5
181706,3
17320,5
487998,4
338771,4
338811,4
10279,5
434920,4
467497,5
313145,5
33382,4
445713,6
387861,4
512187,5
172718,4
104335,4
367348,4
141289,4
484998,4
275565,4
49939,4
533265,3
376021,6
498555,5
429411,5
559900,4
113619,4
234586,3
180526,5
532715,4
340402,4
363705,5
448754,5
160638,4
386883,5
422380,4
407585,3
298238,4
308963,4
433451,5
291974,4
338127,5
415194,5
431639,5
500087,5
265086,4
23689,5
81750,5
400983,4
524618,5
512958,5
182007,4
523435,4
224348,3
478113,4
503274,4
413983,4
347476,5
423918,4
391157,4
392965,5
123153,5
98836,4
358533,4
259826,4
105432,5
23564,4
303206,4
224973,5
80778,4
437332,5
312131,5
19430,4
158779,4
106627,4
97785,4
248188,5
363080,4
101798,4
332740,4
407994,4
25137,4
230260,4
176711,5
30590,4
460289,4
414591,4
532797,4
242489,4
187869,3
124891,4
538564,4
196089,5
554494,5
502130,4
388822,5
387839,5
121329,4
312536,4
71638,3
4527,4
4320,4
507683,3
207184,4
135928,3
371872,4
230065,3
283473,5
274675,4
466780,4
294183,5
152412,4
71363,4
442959,3
515898,5
87393,4
515765,4
369858,4
119912,4
39410,5
63282,4
139938,4
21070,4
172726,4
323551,4
352747,4
57137,4
143200,5
51897,3
440707,4
431396,4
403051,4
486388,4
115646,4
281179,5
536355,4
339414,4
340592,5
541674,4
509864,4
460406,3
232683,5
533359,5
342140,2
557234,4
276549,4
34669,5
342850,4
355797,4
548086,4
181458,4
355146,4
402175,4
114695,4
376692,4
322233,4
171739,4
27045,4
521285,4
141728,5
511636,5
314098,4
204219,5
45378,4
400934,4
114709,4
348330,4
197536,4
180598,5
17848,5
538042,4
485001,4
483958,4
174420,4
527339,4
199813,4
230437,5
263688,2
430764,4
175429,4
456597,4
418326,5
385581,6
466647,6
309340,4
228987,4
538584,5
412102,4
263647,3
107063,4
390410,3
482338,6
106484,5
146116,4
417740,4
168645,5
132588,4
87667,5
137634,4
406744,4
531,4
51432,5
52138,4
558574,5
25271,5
498852,4
48883,5
529443,4
133519,3
541585,5
486967,4
465537,4
309967,4
230366,5
213919,5
135214,3
56956,4
222813,4
482847,4
137443,4
265852,5
271087,4
414200,4
415865,4
147180,4
130536,3
424605,3
145761,4
276317,3
360393,5
47972,5
272694,4
114373,4
513740,4
458209,4
395718,4
550942,4
30800,5
212899,5
147348,4
8376,4
63380,5
547363,4
284095,4
235590,5
425434,5
435030,4
364461,4
358610,4
417629,4
487824,4
65528,5
413905,5
287219,5
440154,3
14515,4
322723,5
367651,3
390809,4
98191,4
244766,4
244363,4
968,4
481661,5
363440,4
296727,4
81339,4
281331,4
32764,4
549915,4
101259,5
294593,4
113230,5
399414,5
373084,5
144242,5
318549,4
162748,4
497607,3
379926,4
108418,4
488670,4
428137,5
221931,4
213136,4
203659,4
409805,4
358810,4
558233,4
215311,4
415295,4
512612,3
547661,4
74426,4
111407,3
108634,4
260832,5
502135,4
43219,4
198904,5
283051,3
477461,4
485668,5
99383,4
134782,5
162964,5
184625,6
140130,4
327822,4
33969,5
37225,4
38369,5
328241,4
517448,4
539053,4
546871,5
296070,3
282899,5
557982,5
17900,5
75470,4
556853,5
363026,5
522804,4
61295,5
30207,5
133211,3
129565,5
510991,5
259582,5
309582,4
296510,4
526120,3
443319,4
446202,4
332210,4
345503,5
454556,4
70240,5
78929,4
175529,4
18718,3
529581,4
151386,4
238155,6
227287,4
414178,4
526670,5
467828,3
386274,5
444773,5
22878,3
9912,4
174521,4
291675,4
12801,4
254386,4
465548,4
504350,4
177912,3
470049,3
329939,4
500475,2
248921,4
9502,5
139661,4
428536,4
293502,4
367922,4
305319,4
234514,5
427779,4
509806,5
169150,4
415467,4
72354,5
314060,4
535980,4
121791,4
503672,4
367013,4
304248,4
219804,3
127201,4
262536,4
299839,3
40767,5
148444,5
303074,4
60482,4
458366,5
79576,4
464773,4
292269,5
78518,5
14134,4
314715,4
164716,4
174023,4
141715,5
173337,4
231004,4
173585,5
476041,4
394239,4
544027,4
342414,4
485500,5
192467,3
387897,4
8409,4
302196,2
462810,4
328815,5
66974,3
341202,1
253280,3
433792,3
259241,4
496386,4
296630,3
407534,4
334663,4
431348,5
390170,4
67507,4
538651,4
471776,4
548352,4
502014,5
447167,4
183500,3
437855,4
138498,4
37063,5
497430,4
3467,3
155406,5
284145,4
122054,4
379219,4
205322,4
387491,4
348088,4
511359,5
298563,4
191159,5
255390,4
550175,4
341630,5
272778,4
489805,5
312205,4
446095,4
274668,4
16689,4
9074,4
23424,4
520392,4
478001,4
532865,6
464004,3
503540,5
339030,4
326227,4
279098,5
151040,4
374830,5
192595,4
518570,4
69001,4
290182,5
500705,5
154647,4
28230,5
7334,3
317840,4
403036,4
131848,3
498749,3
82812,4
506353,5
14830,4
75101,3
12986,4
299677,2
324728,5
147897,5
48882,4
367766,4
142245,4
54210,5
559829,3
126012,5
10119,5
249472,5
348142,5
194225,4
205351,4
99695,5
343428,5
31752,3
523247,4
274897,3
287099,5
130317,6
511477,4
98727,4
92278,3
322071,5
432670,4
260652,4
87810,5
94130,6
116625,4
440994,5
551574,5
277210,4
328792,5
311873,5
421024,4
73619,3
475959,4
360449,5
329247,4
370912,4
475482,4
37462,4
100198,3
148380,4
393613,5
247680,4
475740,5
216584,5
7275,4
510760,4
255135,4
546785,5
417676,3
48745,3
86226,3
500144,4
496735,4
284434,4
538831,5
74492,4
343497,6
417099,4
459182,4
340343,4
301448,4
533163,5
454045,4
177035,4
309515,4
439678,5
106125,4
70710,4
63058,4
427233,3
423706,4
555696,5
315030,5
387325,4
300104,4
360121,6
252763,3
345951,3
33536,5
375871,5
306577,4
184455,4
110861,4
149245,5
400031,4
112629,4
166980,4
208430,4
177985,4
391431,3
327381,4
80746,4
475237,4
452697,4
109978,4
326981,3
512605,5
339619,5
259747,4
512152,5
96600,4
478104,4
423923,4
167963,2
531142,4
188018,2
526084,5
94084,4
222180,3
511919,5
359684,4
259820,4
303082,5
394715,4
481919,4
374172,4
34003,5
81602,6
92642,4
76091,4
481065,4
44286,5
245995,4
218034,5
296742,5
121049,4
1271,4
355633,3
16866,2
319791,5
472582,4
105057,4
260575,4
436919,4
499345,4
219110,4
12808,5
260966,5
431753,4
214694,5
182724,4
311425,5
357700,4
237572,4
275828,4
215549,4
4758,4
5237,3
64209,3
461859,5
166480,6
554747,4
346392,5
219581,4
178781,4
45706,4
153841,4
192246,4
434922,5
460840,4
544026,4
547550,4
349123,3
414719,5
192426,4
335352,4
434329,4
133658,4
528343,4
160715,4
396071,5
86220,4
298612,4
115842,4
41624,4
262120,4
322198,5
263677,4
44718,4
157917,5
82358,5
446978,4
260962,4
339916,4
29561,5
443866,5
136099,4
114043,4
118492,5
13116,4
339824,4
98539,4
362329,5
114656,5
151972,5
133513,3
430570,4
298170,4
332390,3
494335,4
208871,3
177688,4
483586,4
554092,4
533284,4
345029,6
121603,5
58580,5
170346,4
473357,4
117509,4
478974,4
271215,4
537538,5
339132,4
301622,5
373302,6
237878,5
491159,4
456619,4
520648,5
254005,3
113260,4
314853,4
253129,3
330879,4
350428,4
511263,2
301910,5
21761,5
117650,3
429429,5
133110,5
451052,5
45440,4
347280,4
70556,4
8901,4
80955,4
73614,5
249207,5
394143,5
553466,4
548951,4
540549,4
27956,4
527384,2
221192,3
97644,3
88308,4
560254,4
264049,4
467728,3
452953,4
10919,4
262992,4
468995,4
343094,4
11825,4
262968,4
371106,4
122737,4
349955,3
19064,3
285975,4
64958,5
148032,4
293479,4
285473,5
380729,4
547881,4
205676,5
520125,4
214675,4
265629,4
494599,4
281320,4
274448,4
111304,4
31692,4
24352,5
359803,5
11158,5
402553,4
274244,5
156347,5
514704,4
40597,4
361453,5
361653,3
544246,4
365242,4
334062,5
106311,5
507266,4
511762,6
56878,5
203820,5
173497,4
165714,4
92549,5
1596,4
541484,4
59190,4
526345,5
496780,5
88070,3
362282,4
514739,4
370090,4
320259,5
168397,4
219159,3
252230,4
543118,4
384896,3
293074,4
557807,5
555945,5
210403,5
297659,6
316735,4
329588,5
74380,5
465035,4
460613,4
404149,4
124154,4
505358,4
435300,5
220263,5
164723,4
86938,4
456004,5
442560,4
245846,4
407967,4
183995,4
468759,3
19725,4
313035,4
535946,5
276964,4
151169,5
303770,4
107713,4
402960,4
441199,3
94219,4
439105,4
99087,3
476304,2
524192,4
350425,5
115476,4
205003,5
143457,4
48985,4
423718,4
219971,4
175569,4
164440,4
512192,5
432935,4
17363,3
281714,4
514157,5
544677,4
80669,5
230866,5
179768,5
519150,4
150341,4
517096,4
284792,5
183250,4
75961,4
510547,5
214484,5
207861,5
480256,4
61720,3
53087,5
477064,5
264269,4
310801,4
369392,4
453254,4
548767,5
143413,4
153667,4
131346,4
308763,3
497677,4
110901,4
476254,2
407460,5
388617,4
410441,5
316343,5
508546,4
442867,4
246237,4
119735,4
282608,4
227606,5
213301,4
340159,1
422779,3
197523,6
316835,4
483155,2
185373,4
181538,3
469215,4
508756,4
167558,4
174110,5
560709,4
61209,4
363027,4
9470,5
37857,4
346280,4
430960,5
319502,4
495437,4
377035,4
291756,4
135038,4
418922,4
266136,3
469101,5
143570,5
453730,4
555720,4
363824,4
163011,4
287621,4
280877,4
343709,4
400565,4
41117,4
360378,4
30719,4
123302,5
257108,4
300140,4
367754,6
542999,3
398618,5
87183,4
311951,4
243899,-2
182689,4
405461,4
18271,4
97955,4
23110,4
425697,4
9053,4
179653,4
550696,4
499240,4
350838,6
211195,4
479563,4
526372,4
38281,5
386622,4
462844,3
264758,4
426047,5
11185,5
370593,5
352234,5
312861,5
508682,5
83613,5
340566,3
379183,5
341523,4
333849,5
170905,4
219416,4
183598,5
266867,5
109118,4
264822,3
401891,4
394473,4
250836,4
58486,3
9549,4
453455,4
490285,5
90209,5
312719,4
248906,5
167157,3
169679,4
419624,4
109138,5
66888,5
178635,2
219935,4
8966,5
414560,5
442532,4
286759,4
53677,5
283869,5
185186,4
274016,4
493823,2
472787,4
153938,4
119637,4
347475,5
347391,4
128444,5
34643,4
68849,4
409196,4
493064,4
303115,5
355930,4
133687,5
202549,4
483518,4
148636,5
499855,4
106430,5
468217,4
331308,4
46234,4
251152,3
522271,4
375469,4
83473,5
420664,4
364964,4
63082,4
246021,4
353854,6
256789,4
430167,5
359632,4
246994,4
108504,4
72906,4
31567,4
259146,3
39906,4
257829,5
505096,4
211208,5
390629,4
81129,5
160266,5
428125,4
387803,4
435257,3
455954,4
33363,5
526665,3
418926,5
509341,5
164717,4
474992,4
273533,4
243183,4
222880,5
404043,4
327044,4
143374,4
144217,4
53115,4
539977,5
434590,5
241654,4
205650,4
446720,5
543759,3
169646,5
320231,5
109438,4
100976,4
405519,4
398108,4
109443,5
491479,5
66716,4
455408,5
192947,4
149996,4
154996,4
427936,4
221615,5
515104,6
451355,4
280116,4
55505,5
227140,4
484418,4
487836,4
103141,4
136919,4
466194,4
474745,4
209855,4
131027,4
508183,4
154129,4
308760,5
523822,4
466427,5
448964,4
46969,5
229873,4
122885,4
98598,4
424426,4
254778,4
549108,4
100578,4
265736,3
392216,4
91295,5
88441,4
548051,5
35425,5
268575,3
528604,5
110696,5
335402,3
491043,4
545760,5
159202,3
1463,3
437058,4
381524,4
185599,4
46337,5
158320,5
316360,4
384252,5
456701,5
147208,3
197284,3
8609,5
498289,5
206382,4
105767,4
388114,4
132948,4
345298,5
333712,6
122815,4
456675,4
525024,5
418919,1
60293,4
25746,4
199224,5
129927,4
199719,4
146540,4
504294,3
278409,4
211282,4
433541,4
77759,4
172129,2
193892,6
197484,4
72351,4
198944,4
374589,4
537950,4
333953,4
335650,4
262250,2
217371,4
39762,5
389525,5
486778,4
3435,5
542463,4
311596,3
370754,5
207490,4
405303,4
23350,4
62580,4
113140,5
355921,4
179355,4
6647,4
512683,4
267736,4
55476,3
391482,4
220067,4
168133,4
301564,4
373573,5
221380,5
489941,4
294852,6
4708,2
520282,4
542637,3
77779,5
350823,5
474478,4
243351,4
21671,4
210616,4
550454,2
315851,4
391655,5
343299,4
89383,4
343048,4
165377,3
249414,6
64688,4
141502,3
382114,3
540367,2
88557,4
54018,4
297565,5
419123,4
501233,3
350421,5
487958,4
235392,4
282597,4
540476,3
9544,4
169083,5
185460,5
348969,3
102086,4
451668,4
51751,5
372200,5
367784,2
246066,4
438970,5
106143,5
361075,4
541824,4
273812,4
167142,4
382096,5
317945,4
429304,3
97414,4
337542,4
240959,5
470800,5
457972,4
477733,5
419675,5
24982,4
171080,5
527111,4
221272,3
38383,3
406006,4
423244,4
153679,4
103866,5
118326,4
552746,4
58269,4
300298,3
4652,5
376639,6
223636,4
490757,4
507018,4
27981,4
560688,3
142726,4
108857,4
297065,4
447582,5
156267,4
507891,5
1854,5
269874,4
134291,4
106284,5
316009,4
46150,3
291010,4
355802,-1
291795,4
356493,5
238759,4
433887,5
134561,4
484190,5
412426,3
419096,4
81937,5
213099,4
254130,4
12388,5
182005,5
167303,4
544370,5
212064,4
113976,4
315201,4
75231,4
464293,4
8500,4
393172,4
94020,5
63833,5
255249,5
168913,3
540742,6
421685,6
125934,3
478739,4
145744,4
89992,4
512178,4
451675,5
177062,4
226677,2
69180,4
14925,5
412699,5
173052,5
191127,4
177289,4
79606,4
371611,4
327187,5
228153,5
322606,4
429303,5
243321,4
498891,4
476751,2
503306,5
44087,4
112413,4
228432,4
183827,5
548982,4
196939,4
480052,4
176020,4
57914,4
161611,5
175044,4
111697,3
417442,5
4042,5
320375,5
498283,4
238596,6
35072,4
3576,6
379093,5
164421,5
180366,5
529541,5
22116,4
551440,4
189806,4
134919,5
525891,5
18321,4
184678,4
379751,5
193369,4
239324,4
503691,5
455337,4
254533,5
144538,6
538343,2
69123,4
256026,4
299784,6
539948,4
167718,3
8550,4
520497,3
69134,4
381665,4
85460,5
220139,4
261349,4
424739,5
240999,5
54531,3
76979,4
52840,3
72515,4
73092,4
396109,4
56013,5
189141,4
491003,4
511799,4
195293,4
351110,5
44201,4
165527,4
88101,4
391647,4
232089,4
247827,4
205467,5
202140,3
97834,4
284655,4
281842,4
15409,5
193689,4
19286,4
93977,5
12496,4
242482,5
279616,5
264037,4
446959,5
77262,4
198234,4
268352,5
254174,5
342716,4
393059,4
69707,5
45495,4
257777,4
508958,4
109895,3
182273,4
518363,4
30100,3
68906,4
337371,4
245598,5
199414,3
180576,4
539910,5
428695,4
21365,4
359875,5
376859,5
521441,5
312256,4
145206,3
256127,5
459744,4
16777,4
461401,4
202598,4
100434,5
157507,4
107022,4
181583,4
436080,4
523724,5
351329,5
295462,4
234893,3
61033,4
551897,3
166376,4
486726,5
67617,4
316390,5
121293,4
276980,4
366098,4
10693,4
450679,5
172889,4
98005,4
112255,5
194387,4
79629,5
289265,5
389307,3
400391,4
168828,4
516672,5
559408,4
69129,4
94995,4
81575,5
388676,4
15872,4
552124,4
45439,5
440016,4
97917,3
104825,5
515881,5
66873,4
436313,5
101922,5
224460,4
282540,4
205010,4
346147,5
39065,5
278877,4
324926,5
202039,4
499456,5
238871,4
440995,6
509638,5
41393,3
468122,5
437745,5
177856,4
397142,4
473243,5
439276,5
2942,4
425075,3
302336,4
284354,5
200544,4
192278,5
552985,2
256021,5
246439,4
554197,5
521421,4
470102,4
89585,3
242332,5
319920,5
363147,4
174162,5
191080,5
373652,4
264235,4
148971,3
60942,5
557023,4
163509,4
527174,2
295026,5
518621,4
36155,3
440490,4
551504,4
242738,4
182235,1
477854,3
438715,4
144805,4
291108,4
253344,3
363473,5
363574,0
96072,4
35132,4
235205,5
384781,4
389369,3
389606,4
174126,5
201429,4
46113,5
115778,4
126236,5
192764,5
275511,5
113073,4
558736,5
284216,4
253762,4
415130,4
444114,4
538728,4
261852,4
11922,5
458803,5
241606,5
349618,4
116707,4
245753,4
146962,4
197303,4
358211,5
535381,4
426480,5
40469,5
508638,4
326935,5
293289,4
300203,4
184496,4
158173,5
318968,4
65849,5
529551,4
283715,4
519384,5
228411,4
257363,4
106666,4
110545,4
123909,4
402723,4
220828,5
492255,4
361969,4
115891,5
15873,4
173343,5
183795,5
286987,4
372807,4
530232,4
333363,5
346942,4
99092,4
176643,3
351994,4
519366,4
62671,4
70925,4
466677,5
336721,4
21122,4
396724,4
239082,5
350761,4
503174,4
89984,4
521805,4
253598,4
34310,3
42333,4
412347,4
153229,4
541517,4
142543,4
47562,3
4739,4
332276,4
212601,4
214334,4
156583,4
334804,4
408984,4
551404,4
191104,4
129101,4
333026,4
209726,3
117556,4
488132,4
7541,4
172466,4
443448,5
435474,5
75140,5
63334,3
153390,4
153288,5
166959,4
312778,4
365130,3
44076,5
327970,5
379406,5
134276,5
231767,4
241140,5
88638,4
391729,5
126184,4
189203,5
425663,4
319664,4
427403,4
80004,5
504735,5
379097,5
